ZipCode,county,state,Youth,Adult,Retirement,Geriatric
35040,Shelby County,AL,NA,51.62337662337663,NA,NA
35077,Cullman County,AL,NA,NA,72.23529411764706,NA
35094,Jefferson County,AL,NA,64.77272727272727,NA,NA
35127,Jefferson County,AL,NA,NA,62.35294117647059,NA
35217,Jefferson County,AL,NA,NA,NA,96.39999999999999
35221,Jefferson County,AL,NA,NA,NA,90.8
35553,Winston County,AL,NA,95.61688311688312,NA,NA
35565,Winston County,AL,NA,NA,81.17647058823529,NA
35603,Morgan County,AL,NA,19.480519480519483,NA,29.599999999999998
35630,Lauderdale County,AL,NA,33.116883116883116,NA,49.2
35758,Madison County,AL,NA,39.61038961038961,NA,NA
35951,Marshall County,AL,NA,NA,NA,76.4
35967,DeKalb County,AL,NA,NA,NA,71.2
36109,Montgomery County,AL,68.22916666666666,NA,NA,NA
36265,Calhoun County,AL,NA,NA,61.411764705882355,NA
36303,Houston County,AL,NA,25.649350649350648,NA,NA
36572,Mobile County,AL,NA,90.9090909090909,NA,NA
36619,Mobile County,AL,NA,NA,NA,84.39999999999999
36744,Hale County,AL,NA,77.75974025974025,NA,NA
36869,Russell County,AL,NA,84.57792207792207,NA,NA
99559,Bethel Census Area,AK,NA,90.25974025974025,NA,NA
99835,Sitka City and Borough,AK,NA,64.12337662337663,NA,NA
85018,Maricopa County,AZ,31.25,NA,NA,NA
85021,Maricopa County,AZ,NA,13.7987012987013,NA,NA
85033,Maricopa County,AZ,17.708333333333336,NA,NA,NA
85037,Maricopa County,AZ,NA,61.52597402597403,NA,NA
85043,Maricopa County,AZ,NA,57.7922077922078,NA,NA
85122,Pinal County,AZ,NA,8.441558441558442,NA,NA
85201,Maricopa County,AZ,NA,NA,NA,42
85204,Maricopa County,AZ,NA,17.045454545454543,NA,NA
85205,Maricopa County,AZ,NA,29.545454545454547,NA,NA
85210,Maricopa County,AZ,NA,NA,59.529411764705884,NA
85212,Maricopa County,AZ,NA,NA,68.47058823529412,NA
85224,Maricopa County,AZ,NA,NA,45.88235294117647,NA
85225,Maricopa County,AZ,NA,NA,31.529411764705884,NA
85226,Maricopa County,AZ,54.166666666666664,NA,NA,NA
85233,Maricopa County,AZ,NA,42.532467532467535,NA,NA
85234,Maricopa County,AZ,33.33333333333333,NA,NA,NA
85283,Maricopa County,AZ,NA,52.5974025974026,NA,NA
85302,Maricopa County,AZ,NA,27.110389610389614,NA,NA
85338,Maricopa County,AZ,NA,36.36363636363637,NA,NA
85345,Maricopa County,AZ,NA,NA,NA,40.8
85363,Maricopa County,AZ,90.10416666666666,NA,NA,NA
85550,Graham County,AZ,NA,NA,97.1764705882353,NA
85635,Cochise County,AZ,NA,NA,52.94117647058824,NA
85658,Pima County,AZ,NA,81.16883116883116,NA,NA
85706,Pima County,AZ,NA,49.35064935064935,NA,NA
85714,Pima County,AZ,NA,NA,61.1764705882353,NA
85716,Pima County,AZ,NA,20.454545454545457,28.941176470588236,NA
85718,Pima County,AZ,NA,86.03896103896103,NA,NA
