ZipCode,county,state,Youth,Adult,Retirement,Geriatric
35040,Shelby County,AL,NA,NA,66.02167182662538,NA
35045,Chilton County,AL,NA,NA,64.47368421052632,NA
35071,Jefferson County,AL,NA,NA,89.62848297213623,NA
35096,Talladega County,AL,NA,84.27118644067797,NA,NA
35118,Jefferson County,AL,NA,NA,93.11145510835914,NA
35125,St. Clair County,AL,NA,NA,63.54489164086687,NA
35127,Jefferson County,AL,NA,NA,80.88235294117648,NA
35206,Jefferson County,AL,NA,NA,NA,59.3167701863354
35211,Jefferson County,AL,NA,39.86440677966102,NA,NA
35215,Jefferson County,AL,11.475409836065573,NA,NA,NA
35234,Jefferson County,AL,NA,88.20338983050847,NA,NA
35401,Tuscaloosa County,AL,NA,21.559322033898304,NA,NA
35405,Tuscaloosa County,AL,NA,5.898305084745763,NA,NA
35473,Tuscaloosa County,AL,NA,49.559322033898304,NA,NA
35504,Walker County,AL,NA,NA,83.20433436532507,NA
35555,Fayette County,AL,NA,59.66101694915255,NA,45.18633540372671
35619,Morgan County,AL,NA,NA,82.27554179566563,NA
35660,Colbert County,AL,NA,64.94915254237287,NA,NA
35661,Colbert County,AL,NA,60.20338983050847,NA,NA
35768,Jackson County,AL,NA,NA,47.44582043343653,NA
35801,Madison County,AL,NA,NA,27.321981424148607,NA
35803,Madison County,AL,NA,59.728813559322035,NA,NA
35810,Madison County,AL,NA,58.440677966101696,NA,17.857142857142858
35811,Madison County,AL,NA,NA,36.68730650154799,NA
36081,Pike County,AL,NA,NA,60.13931888544891,NA
36104,Montgomery County,AL,NA,50.64406779661017,NA,NA
36108,Montgomery County,AL,NA,NA,61.22291021671826,NA
36201,Calhoun County,AL,NA,NA,44.50464396284829,NA
36207,Calhoun County,AL,NA,NA,NA,64.44099378881988
36303,Houston County,AL,NA,20,NA,NA
36305,Houston County,AL,NA,86.16949152542372,NA,NA
36310,Henry County,AL,NA,NA,84.28792569659443,NA
36330,Coffee County,AL,51.91256830601093,NA,NA,NA
36451,Clarke County,AL,NA,83.1864406779661,NA,NA
36532,Baldwin County,AL,NA,52.88135593220339,NA,NA
36541,Mobile County,AL,NA,73.76271186440678,76.39318885448917,NA
36545,Clarke County,AL,NA,NA,83.12693498452013,NA
36575,Mobile County,AL,NA,53.42372881355932,NA,NA
36610,Mobile County,AL,NA,NA,79.79876160990712,NA
36613,Mobile County,AL,NA,NA,70.5108359133127,NA
36701,Dallas County,AL,NA,NA,NA,47.670807453416145
99502,Anchorage Municipality,AK,NA,NA,71.9814241486068,NA
99503,Anchorage Municipality,AK,NA,70.77966101694916,NA,NA
99518,Anchorage Municipality,AK,NA,NA,92.95665634674923,NA
99611,Kenai Peninsula Borough,AK,NA,96.33898305084746,NA,NA
99615,Kodiak Island Borough,AK,65.02732240437157,NA,NA,NA
99645,Matanuska-Susitna Borough,AK,54.644808743169406,NA,NA,NA
99709,Fairbanks North Star Borough,AK,NA,NA,NA,76.24223602484473
85006,Maricopa County,AZ,57.92349726775956,NA,NA,NA
85009,Maricopa County,AZ,NA,NA,21.594427244582043,NA
85019,Maricopa County,AZ,NA,32.13559322033898,NA,NA
85020,Maricopa County,AZ,NA,NA,28.405572755417957,NA
85022,Maricopa County,AZ,NA,NA,23.374613003095977,NA
85029,Maricopa County,AZ,NA,19.796610169491522,NA,NA
85031,Maricopa County,AZ,NA,NA,60.758513931888544,NA
85032,Maricopa County,AZ,NA,NA,21.517027863777088,NA
85033,Maricopa County,AZ,NA,NA,33.978328173374614,NA
85037,Maricopa County,AZ,NA,52.94915254237288,NA,NA
85041,Maricopa County,AZ,NA,28.203389830508474,NA,NA
85050,Maricopa County,AZ,NA,49.152542372881356,NA,NA
85087,Maricopa County,AZ,NA,83.66101694915254,NA,NA
85118,Pinal County,AZ,NA,NA,59.75232198142415,NA
85142,Maricopa County,AZ,NA,7.59322033898305,NA,NA
85143,Pinal County,AZ,NA,NA,NA,73.29192546583852
85203,Maricopa County,AZ,NA,NA,NA,61.95652173913043
85206,Maricopa County,AZ,NA,39.66101694915255,NA,NA
85209,Maricopa County,AZ,NA,NA,NA,15.372670807453417
85225,Maricopa County,AZ,NA,NA,23.45201238390093,NA
85226,Maricopa County,AZ,NA,48.67796610169491,61.45510835913313,NA
85233,Maricopa County,AZ,NA,34.50847457627118,NA,NA
85234,Maricopa County,AZ,NA,NA,NA,82.45341614906833
85251,Maricopa County,AZ,NA,33.76271186440678,NA,NA
85254,Maricopa County,AZ,NA,47.52542372881356,28.173374613003094,NA
85256,Maricopa County,AZ,NA,NA,99.53560371517027,NA
85268,Maricopa County,AZ,NA,NA,96.36222910216719,NA
85281,Maricopa County,AZ,NA,29.627118644067796,NA,NA
