ZipCode,county,state,Youth,Adult,Retirement
35010,Tallapoosa County,AL,NA,32.905138339920946,NA
35120,St. Clair County,AL,NA,59.88142292490119,NA
35124,Shelby County,AL,51.13636363636363,NA,NA
35216,Jefferson County,AL,33.52272727272727,NA,NA
35406,Tuscaloosa County,AL,NA,71.54150197628458,NA
35504,Walker County,AL,NA,NA,69.28982725527831
35592,Lamar County,AL,NA,92.78656126482213,NA
35601,Morgan County,AL,NA,11.16600790513834,NA
35611,Limestone County,AL,NA,NA,22.456813819577732
35613,Limestone County,AL,NA,39.32806324110672,NA
35614,Limestone County,AL,NA,71.83794466403161,NA
35654,Franklin County,AL,NA,85.7707509881423,NA
35758,Madison County,AL,NA,35.276679841897234,NA
35956,Etowah County,AL,NA,NA,83.10940499040306
35967,DeKalb County,AL,NA,64.03162055335969,NA
36032,Lowndes County,AL,NA,99.30830039525692,NA
36092,Elmore County,AL,52.27272727272727,NA,NA
36108,Montgomery County,AL,NA,39.62450592885375,NA
36203,Calhoun County,AL,43.75,NA,NA
36250,Calhoun County,AL,NA,NA,97.50479846449136
36301,Houston County,AL,NA,NA,15.738963531669867
36330,Coffee County,AL,37.5,43.47826086956522,NA
36532,Baldwin County,AL,NA,82.11462450592886,NA
36535,Baldwin County,AL,NA,41.205533596837945,NA
36541,Mobile County,AL,NA,77.07509881422925,NA
36544,Mobile County,AL,NA,81.22529644268775,NA
36609,Mobile County,AL,NA,NA,89.44337811900192
36613,Mobile County,AL,NA,82.5098814229249,NA
36617,Mobile County,AL,NA,72.5296442687747,NA
36701,Dallas County,AL,NA,NA,28.598848368522074
36877,Lee County,AL,NA,78.06324110671937,NA
99669,Kenai Peninsula Borough,AK,NA,88.43873517786561,NA
99709,Fairbanks North Star Borough,AK,NA,NA,59.309021113243766
85016,Maricopa County,AZ,NA,41.00790513833992,34.548944337811896
85020,Maricopa County,AZ,NA,NA,33.01343570057582
85021,Maricopa County,AZ,NA,NA,32.437619961612285
85022,Maricopa County,AZ,NA,NA,26.67946257197697
85029,Maricopa County,AZ,9.090909090909092,NA,42.61036468330134
85032,Maricopa County,AZ,NA,12.351778656126482,NA
85048,Maricopa County,AZ,NA,NA,89.82725527831093
85053,Maricopa County,AZ,NA,NA,63.72360844529751
85139,Pinal County,AZ,NA,52.86561264822134,NA
85142,Maricopa County,AZ,NA,8.794466403162057,24.760076775431862
85143,Pinal County,AZ,NA,NA,36.08445297504799
85208,Maricopa County,AZ,NA,42.094861660079054,NA
85212,Maricopa County,AZ,NA,56.22529644268774,NA
85213,Maricopa County,AZ,NA,60.67193675889329,61.228406909788866
85226,Maricopa County,AZ,NA,NA,71.97696737044146
85234,Maricopa County,AZ,NA,29.74308300395257,59.88483685220729
85250,Maricopa County,AZ,NA,86.6600790513834,NA
85257,Maricopa County,AZ,NA,66.699604743083,NA
85258,Maricopa County,AZ,NA,NA,59.50095969289827
85297,Maricopa County,AZ,NA,84.28853754940711,NA
85302,Maricopa County,AZ,NA,NA,24.56813819577735
85303,Maricopa County,AZ,NA,50.494071146245055,NA
85326,Maricopa County,AZ,NA,26.08695652173913,NA
85634,Pima County,AZ,NA,19.565217391304348,NA
85749,Pima County,AZ,NA,76.18577075098814,NA
85901,Navajo County,AZ,NA,50.8893280632411,NA
86001,Coconino County,AZ,2.840909090909091,NA,49.71209213051823
86004,Coconino County,AZ,NA,45.45454545454545,NA
86005,Coconino County,AZ,NA,49.308300395256914,NA
86033,Navajo County,AZ,44.31818181818182,NA,NA
86314,Yavapai County,AZ,NA,45.15810276679842,62.38003838771593
86401,Mohave County,AZ,NA,NA,7.293666026871401
71701,Ouachita County,AR,NA,89.9209486166008,NA
71730,Union County,AR,NA,NA,27.06333973128599
72019,Saline County,AR,NA,71.04743083003953,47.216890595009595
72032,Faulkner County,AR,NA,NA,44.913627639155465
72034,Faulkner County,AR,NA,50.09881422924901,NA
72110,Conway County,AR,NA,NA,84.45297504798465
72143,White County,AR,NA,34.48616600790514,NA
72176,Lonoke County,AR,NA,NA,94.04990403071018
72204,Pulaski County,AR,NA,50.59288537549407,NA
72404,Craighead County,AR,NA,48.81422924901186,NA
72416,Craighead County,AR,NA,83.99209486166008,NA
72601,Boone County,AR,NA,NA,30.134357005758154
72631,Carroll County,AR,NA,NA,95.00959692898272
72701,Washington County,AR,NA,85.47430830039525,NA
72712,Benton County,AR,NA,46.047430830039524,41.45873320537428
72732,Benton County,AR,NA,98.51778656126481,NA
72751,Benton County,AR,NA,94.0711462450593,NA
72927,Logan County,AR,NA,NA,84.83685220729367
72941,Sebastian County,AR,NA,NA,95.77735124760078
90004,Los Angeles County,CA,NA,42.19367588932806,NA
90008,Los Angeles County,CA,NA,NA,42.034548944337814
90015,Los Angeles County,CA,NA,NA,82.34165067178503
90034,Los Angeles County,CA,NA,41.699604743083,NA
90035,Los Angeles County,CA,NA,86.06719367588933,NA
90039,Los Angeles County,CA,NA,81.91699604743083,NA
90241,Los Angeles County,CA,NA,NA,55.470249520153544
90245,Los Angeles County,CA,NA,NA,68.71401151631477
90293,Los Angeles County,CA,NA,NA,87.90786948176583
90501,Los Angeles County,CA,NA,46.837944664031625,NA
90503,Los Angeles County,CA,NA,48.418972332015805,NA
90601,Los Angeles County,CA,NA,53.458498023715414,71.017274472168907
90660,Los Angeles County,CA,NA,25,34.74088291746641
90706,Los Angeles County,CA,NA,21.640316205533598,NA
90807,Los Angeles County,CA,NA,50.39525691699605,NA
91101,Los Angeles County,CA,NA,88.04347826086956,NA
91311,Los Angeles County,CA,NA,80.43478260869566,NA
91321,Los Angeles County,CA,NA,NA,70.44145873320538
91335,Los Angeles County,CA,NA,NA,32.629558541266796
91361,Ventura County,CA,NA,NA,67.75431861804223
91701,San Bernardino County,CA,NA,22.035573122529645,NA
91710,San Bernardino County,CA,NA,34.090909090909086,NA
91722,Los Angeles County,CA,NA,NA,86.75623800383877
91724,Los Angeles County,CA,NA,93.67588932806325,NA
91733,Los Angeles County,CA,89.20454545454545,NA,NA
91764,San Bernardino County,CA,39.20454545454545,NA,NA
91770,Los Angeles County,CA,NA,NA,45.105566218809976
91784,San Bernardino County,CA,NA,70.7509881422925,NA
91911,San Diego County,CA,NA,20.652173913043477,NA
91945,San Diego County,CA,NA,58.992094861660085,NA
92009,San Diego County,CA,NA,NA,43.7619961612284
92011,San Diego County,CA,67.04545454545455,NA,NA
92024,San Diego County,CA,NA,37.94466403162055,NA
92026,San Diego County,CA,NA,88.2411067193676,NA
92029,San Diego County,CA,NA,82.70750988142292,77.15930902111324
92064,San Diego County,CA,NA,NA,38.1957773512476
92081,San Diego County,CA,NA,69.76284584980237,NA
92103,San Diego County,CA,NA,43.47826086956522,NA
92107,San Diego County,CA,NA,66.00790513833992,NA
92109,San Diego County,CA,NA,68.57707509881423,NA
92117,San Diego County,CA,NA,55.63241106719368,NA
92122,San Diego County,CA,77.8409090909091,70.94861660079052,NA
92130,San Diego County,CA,NA,85.37549407114624,NA
92234,Riverside County,CA,69.31818181818183,NA,NA
92236,Riverside County,CA,47.159090909090914,NA,NA
92264,Riverside County,CA,NA,44.36758893280632,NA
92284,San Bernardino County,CA,NA,NA,25.5278310940499
92308,San Bernardino County,CA,NA,NA,24.95201535508637
92553,Riverside County,CA,NA,23.81422924901186,NA
92555,Riverside County,CA,NA,58.201581027667984,NA
92562,Riverside County,CA,NA,NA,32.05374280230326
92647,Orange County,CA,NA,NA,19.193857965451055
92648,Orange County,CA,NA,24.90118577075099,NA
92651,Orange County,CA,NA,81.81818181818183,NA
92660,Orange County,CA,NA,59.28853754940712,NA
92677,Orange County,CA,NA,NA,10.9404990403071
92692,Orange County,CA,NA,36.75889328063241,22.072936660268713
92708,Orange County,CA,NA,33.300395256917,NA
92782,Orange County,CA,NA,NA,97.31285988483685
92802,Orange County,CA,NA,53.55731225296443,NA
92867,Orange County,CA,NA,58.596837944664024,NA
92881,Riverside County,CA,NA,71.93675889328063,NA
92886,Orange County,CA,NA,27.865612648221344,NA
93004,Ventura County,CA,NA,54.74308300395256,NA
93010,Ventura County,CA,56.25,NA,NA
93021,Ventura County,CA,NA,58.30039525691699,NA
93035,Ventura County,CA,NA,NA,67.37044145873321
93065,Ventura County,CA,NA,NA,18.809980806142036
93215,Kern County,CA,NA,57.905138339920946,NA
93230,Kings County,CA,NA,15.019762845849801,NA
93274,Tulare County,CA,NA,4.545454545454546,NA
93292,Tulare County,CA,39.77272727272727,NA,NA
93307,Kern County,CA,NA,61.56126482213439,NA
93561,Kern County,CA,NA,NA,56.4299424184261
93637,Madera County,CA,NA,NA,61.80422264875239
93662,Fresno County,CA,NA,55.13833992094862,NA
93702,Fresno County,CA,NA,NA,33.397312859884835
93720,Fresno County,CA,NA,30.8300395256917,NA
93955,Monterey County,CA,NA,36.06719367588933,NA
94022,Santa Clara County,CA,NA,90.71146245059289,NA
94025,San Mateo County,CA,NA,47.33201581027668,NA
94030,San Mateo County,CA,NA,NA,63.53166986564299
94040,Santa Clara County,CA,NA,NA,80.42226487523992
94080,San Mateo County,CA,NA,NA,6.71785028790787
94102,San Francisco County,CA,NA,6.8181818181818175,NA
94110,San Francisco County,CA,NA,10.57312252964427,NA
94306,Santa Clara County,CA,NA,84.38735177865613,NA
94505,Contra Costa County,CA,NA,99.1106719367589,NA
94523,Contra Costa County,CA,81.81818181818183,NA,NA
94549,Contra Costa County,CA,NA,79.74308300395256,NA
94558,Napa County,CA,NA,NA,6.142034548944338
94559,Napa County,CA,NA,NA,64.68330134357005
94565,Contra Costa County,CA,NA,18.873517786561266,NA
94566,Alameda County,CA,NA,61.6600790513834,NA
