ZipCode,county,state,Youth,Adult,Retirement,Geriatric
35031,Blount County,AL,NA,NA,NA,84.33734939759037
35111,Tuscaloosa County,AL,NA,47.55043227665706,NA,63.25301204819277
35120,St. Clair County,AL,52.1505376344086,NA,NA,NA
35125,St. Clair County,AL,NA,57.34870317002881,NA,NA
35173,Jefferson County,AL,NA,51.29682997118156,NA,NA
35179,Cullman County,AL,NA,NA,81.16279069767441,NA
35217,Jefferson County,AL,NA,NA,46.74418604651163,NA
35223,Jefferson County,AL,NA,91.93083573487031,NA,NA
35234,Jefferson County,AL,NA,NA,NA,85.54216867469879
35466,Pickens County,AL,NA,NA,86.9767441860465,NA
35503,Walker County,AL,NA,65.70605187319885,NA,NA
35756,Limestone County,AL,77.95698924731182,NA,NA,NA
35903,Etowah County,AL,NA,NA,NA,68.07228915662651
35968,DeKalb County,AL,NA,94.81268011527378,NA,NA
35976,Marshall County,AL,NA,NA,83.02325581395348,NA
36268,Talladega County,AL,NA,87.03170028818444,NA,NA
36305,Houston County,AL,NA,NA,65.34883720930232,NA
36312,Houston County,AL,NA,NA,86.74418604651163,NA
36426,Escambia County,AL,NA,NA,93.02325581395348,NA
36507,Baldwin County,AL,NA,38.328530259366,66.51162790697674,NA
36605,Mobile County,AL,NA,NA,50,NA
36608,Mobile County,AL,NA,NA,77.20930232558139,NA
36701,Dallas County,AL,NA,NA,29.069767441860467,NA
99623,,AK,NA,NA,89.76744186046511,NA
85004,Maricopa County,AZ,92.47311827956989,NA,NA,NA
85028,Maricopa County,AZ,NA,NA,63.48837209302326,NA
85201,Maricopa County,AZ,NA,NA,NA,38.55421686746988
85204,Maricopa County,AZ,NA,12.39193083573487,NA,NA
85209,Maricopa County,AZ,NA,NA,NA,14.457831325301203
85210,Maricopa County,AZ,NA,NA,57.20930232558139,NA
85263,Maricopa County,AZ,NA,NA,98.6046511627907,NA
85297,Maricopa County,AZ,NA,NA,81.3953488372093,NA
85301,Maricopa County,AZ,NA,NA,19.53488372093023,NA
85308,Maricopa County,AZ,22.043010752688172,NA,15.58139534883721,NA
85635,Cochise County,AZ,NA,NA,49.30232558139535,NA
85648,Santa Cruz County,AZ,NA,54.46685878962536,NA,NA
85704,Pima County,AZ,NA,NA,66.04651162790698,NA
85706,Pima County,AZ,NA,NA,5.348837209302325,NA
85713,Pima County,AZ,NA,NA,NA,16.265060240963855
85746,Pima County,AZ,NA,10.662824207492795,NA,NA
85757,Pima County,AZ,NA,NA,95.34883720930233,NA
