ZipCode,county,state,Youth,Pediatric
35005,Jefferson County,AL,NA,81.19402985074626
35007,Shelby County,AL,83.22368421052632,NA
35020,Jefferson County,AL,9.81359649122807,NA
35023,Jefferson County,AL,55.92105263157895,NA
35051,Shelby County,AL,NA,85.67164179104478
35079,Blount County,AL,92.10526315789474,NA
35080,Shelby County,AL,35.41666666666667,NA
35114,Shelby County,AL,89.30921052631578,NA
35117,Jefferson County,AL,89.03508771929825,NA
35121,Blount County,AL,NA,57.01492537313433
35128,St. Clair County,AL,84.4298245614035,NA
35150,Talladega County,AL,48.026315789473685,NA
35151,Talladega County,AL,90.02192982456141,NA
35160,Talladega County,AL,5.37280701754386,NA
35173,Jefferson County,AL,41.28289473684211,NA
35179,Cullman County,AL,85.58114035087719,NA
35180,Jefferson County,AL,91.77631578947368,NA
35205,Jefferson County,AL,91.2828947368421,NA
35206,Jefferson County,AL,NA,50.14925373134328
35209,Jefferson County,AL,55.92105263157895,NA
35213,Jefferson County,AL,73.62938596491229,NA
35215,Jefferson County,AL,49.45175438596491,NA
35216,Jefferson County,AL,31.30482456140351,NA
35226,Jefferson County,AL,51.91885964912281,NA
35242,Shelby County,AL,77.85087719298247,NA
35243,Jefferson County,AL,76.42543859649122,NA
35244,Jefferson County,AL,77.79605263157895,NA
35453,Tuscaloosa County,AL,14.418859649122806,NA
35475,Tuscaloosa County,AL,90.78947368421053,94.02985074626866
35476,Tuscaloosa County,AL,49.94517543859649,NA
35555,Fayette County,AL,62.17105263157895,NA
35601,Morgan County,AL,13.541666666666666,23.88059701492537
35611,Limestone County,AL,13.157894736842104,NA
35613,Limestone County,AL,28.234649122807014,NA
35620,Limestone County,AL,NA,65.07462686567163
35747,Marshall County,AL,80.20833333333334,NA
35749,Madison County,AL,45.723684210526315,NA
35773,Madison County,AL,81.25,NA
35805,Madison County,AL,41.66666666666667,NA
35811,Madison County,AL,66.83114035087719,NA
35904,Etowah County,AL,75.98684210526315,NA
35906,Etowah County,AL,86.51315789473685,NA
