ZipCode,county,state,Youth,Pediatric,Adult,Retirement
35020,Jefferson County,AL,NA,65.88235294117646,52.188006482982175,NA
35115,Shelby County,AL,NA,NA,90.59967585089142,NA
35405,Tuscaloosa County,AL,NA,NA,11.345218800648297,NA
35470,Sumter County,AL,69.27374301675978,NA,NA,NA
35563,Marion County,AL,NA,NA,NA,91.74311926605505
35570,Marion County,AL,NA,NA,73.41977309562398,NA
35650,Lawrence County,AL,NA,NA,62.560777957860616,NA
35674,Colbert County,AL,NA,NA,73.74392220421394,NA
35801,Madison County,AL,NA,NA,76.49918962722853,NA
35901,Etowah County,AL,NA,NA,NA,74.77064220183486
36201,Calhoun County,AL,NA,NA,34.0356564019449,NA
36330,Coffee County,AL,NA,NA,53.80875202593193,NA
36344,Geneva County,AL,NA,NA,92.54457050243113,NA
36360,Dale County,AL,NA,NA,54.94327390599676,NA
36507,Baldwin County,AL,NA,NA,47.00162074554295,NA
36608,Mobile County,AL,NA,60.588235294117645,NA,50
36801,Lee County,AL,NA,NA,67.42301458670988,NA
99503,Anchorage Municipality,AK,NA,NA,54.619124797406805,NA
85015,Maricopa County,AZ,NA,NA,74.23014586709886,NA
85035,Maricopa County,AZ,21.22905027932961,NA,NA,NA
85041,Maricopa County,AZ,6.145251396648044,NA,NA,NA
85086,Maricopa County,AZ,NA,NA,47.9740680713128,NA
85122,Pinal County,AZ,NA,NA,11.183144246353322,NA
85128,Pinal County,AZ,NA,NA,NA,60.09174311926605
85138,Pinal County,AZ,30.16759776536313,NA,77.14748784440843,NA
85142,Maricopa County,AZ,NA,67.05882352941175,NA,NA
85205,Maricopa County,AZ,NA,NA,67.58508914100486,NA
85206,Maricopa County,AZ,NA,NA,NA,33.48623853211009
85255,Maricopa County,AZ,NA,NA,NA,44.4954128440367
85262,Maricopa County,AZ,NA,NA,96.27228525121556,NA
85296,Maricopa County,AZ,43.575418994413404,69.41176470588235,NA,NA
85302,Maricopa County,AZ,51.39664804469274,NA,NA,NA
85308,Maricopa County,AZ,NA,NA,42.30145867098866,NA
85344,La Paz County,AZ,NA,NA,NA,74.31192660550458
85383,Maricopa County,AZ,NA,NA,35.008103727714754,NA
85622,Pima County,AZ,NA,NA,NA,69.72477064220183
85634,Pima County,AZ,72.62569832402235,25.294117647058822,NA,NA
85641,Pima County,AZ,NA,NA,64.82982171799027,NA
85718,Pima County,AZ,NA,NA,64.99189627228526,NA
85745,Pima County,AZ,NA,NA,64.50567260940032,NA
86042,Navajo County,AZ,NA,NA,99.67585089141005,NA
86045,Coconino County,AZ,NA,NA,80.38897893030794,NA
86326,Yavapai County,AZ,NA,NA,NA,21.55963302752294
86503,Apache County,AZ,NA,NA,NA,53.669724770642205
86507,Apache County,AZ,NA,NA,97.73095623987034,NA
71655,Drew County,AR,NA,NA,85.57536466774717,NA
71801,Hempstead County,AR,NA,NA,90.92382495948137,NA
71854,Miller County,AR,NA,NA,NA,26.605504587155966
71901,Garland County,AR,NA,NA,55.10534846029174,NA
72081,White County,AR,NA,NA,NA,59.63302752293578
72223,Pulaski County,AR,NA,NA,87.03403565640194,NA
72601,Boone County,AR,NA,NA,61.426256077795784,NA
90003,Los Angeles County,CA,NA,NA,43.76012965964344,NA
90005,Los Angeles County,CA,NA,NA,NA,82.11009174311926
90033,Los Angeles County,CA,NA,NA,51.70178282009724,NA
90221,Los Angeles County,CA,NA,NA,13.938411669367909,NA
90249,Los Angeles County,CA,NA,NA,NA,63.76146788990825
90254,Los Angeles County,CA,NA,NA,88.49270664505673,NA
90650,Los Angeles County,CA,NA,19.411764705882355,NA,NA
90712,Los Angeles County,CA,NA,NA,65.80226904376013,NA
91304,Los Angeles County,CA,NA,47.647058823529406,56.72609400324149,55.04587155963303
91335,Los Angeles County,CA,NA,NA,38.73581847649919,NA
91345,Los Angeles County,CA,NA,NA,96.11021069692059,NA
91709,San Bernardino County,CA,NA,NA,NA,27.981651376146786
91745,Los Angeles County,CA,NA,82.94117647058825,NA,NA
91752,Riverside County,CA,NA,NA,58.83306320907617,NA
91761,San Bernardino County,CA,NA,NA,31.442463533225286,NA
91768,Los Angeles County,CA,NA,NA,51.21555915721232,93.11926605504587
92101,San Diego County,CA,84.91620111731844,NA,19.773095623987032,NA
92105,San Diego County,CA,NA,NA,22.366288492706644,NA
92114,San Diego County,CA,NA,NA,NA,29.357798165137616
92130,San Diego County,CA,NA,NA,70.82658022690438,NA
