ZipCode,county,state,Youth,Adult,Retirement,Geriatric
35005,Jefferson County,AL,NA,NA,86.41975308641975,NA
35016,Marshall County,AL,NA,NA,38.425925925925924,NA
35022,Jefferson County,AL,NA,NA,NA,17.05128205128205
35045,Chilton County,AL,NA,NA,NA,79.48717948717949
35051,Shelby County,AL,NA,NA,83.64197530864197,NA
35068,Jefferson County,AL,NA,89.58333333333334,NA,NA
35173,Jefferson County,AL,NA,NA,NA,45.76923076923077
35180,Jefferson County,AL,NA,65.47619047619048,NA,NA
35211,Jefferson County,AL,NA,NA,22.839506172839506,NA
35401,Tuscaloosa County,AL,NA,23.214285714285715,18.209876543209877,NA
35563,Marion County,AL,NA,NA,85.3395061728395,NA
35565,Winston County,AL,NA,NA,NA,60
35630,Lauderdale County,AL,NA,NA,NA,44.230769230769226
35661,Colbert County,AL,NA,NA,NA,58.58974358974359
35674,Colbert County,AL,NA,NA,NA,66.41025641025641
35749,Madison County,AL,NA,NA,NA,70.76923076923077
35754,Morgan County,AL,NA,86.90476190476191,NA,NA
35951,Marshall County,AL,NA,NA,NA,97.17948717948718
35954,Etowah County,AL,NA,56.25,NA,NA
35967,DeKalb County,AL,NA,NA,67.90123456790124,NA
36066,Autauga County,AL,NA,50.595238095238095,NA,NA
36091,Chilton County,AL,NA,NA,95.83333333333334,NA
36272,Calhoun County,AL,NA,46.13095238095239,NA,NA
36360,Dale County,AL,NA,NA,35.95679012345679,54.35897435897436
36507,Baldwin County,AL,NA,NA,87.96296296296296,NA
36532,Baldwin County,AL,NA,NA,23.765432098765434,NA
36575,Mobile County,AL,NA,NA,91.9753086419753,NA
36608,Mobile County,AL,NA,NA,NA,58.20512820512821
36609,Mobile County,AL,NA,NA,62.03703703703704,NA
36618,Mobile County,AL,NA,67.85714285714286,NA,NA
36863,Chambers County,AL,NA,NA,NA,79.23076923076923
99507,Anchorage Municipality,AK,NA,NA,NA,62.82051282051282
99603,Kenai Peninsula Borough,AK,NA,NA,NA,71.15384615384616
85009,Maricopa County,AZ,NA,NA,25.617283950617285,87.3076923076923
85014,Maricopa County,AZ,NA,NA,56.17283950617284,NA
85020,Maricopa County,AZ,NA,NA,NA,43.205128205128204
85023,Maricopa County,AZ,NA,23.809523809523807,NA,NA
85027,Maricopa County,AZ,NA,NA,NA,68.2051282051282
85029,Maricopa County,AZ,NA,NA,40.4320987654321,95.38461538461539
85033,Maricopa County,AZ,NA,NA,39.04320987654321,NA
85044,Maricopa County,AZ,NA,NA,77.77777777777779,NA
85086,Maricopa County,AZ,NA,NA,72.37654320987654,NA
85142,Maricopa County,AZ,NA,NA,25.925925925925924,NA
85202,Maricopa County,AZ,NA,NA,NA,81.28205128205128
85204,Maricopa County,AZ,NA,NA,NA,41.410256410256416
85205,Maricopa County,AZ,67.45562130177515,NA,NA,NA
85254,Maricopa County,AZ,33.72781065088758,NA,NA,NA
85256,Maricopa County,AZ,NA,84.82142857142857,NA,NA
85260,Maricopa County,AZ,NA,NA,NA,18.58974358974359
85262,Maricopa County,AZ,NA,NA,NA,84.87179487179488
85263,Maricopa County,AZ,NA,NA,97.22222222222221,NA
85266,Maricopa County,AZ,NA,NA,92.5925925925926,NA
85297,Maricopa County,AZ,NA,NA,NA,83.84615384615385
85298,Maricopa County,AZ,NA,NA,58.95061728395061,NA
85303,Maricopa County,AZ,NA,NA,NA,91.66666666666666
85324,Yavapai County,AZ,NA,NA,91.51234567901234,NA
85331,Maricopa County,AZ,78.10650887573965,NA,NA,NA
85345,Maricopa County,AZ,NA,NA,10.493827160493826,69.74358974358974
85364,Yuma County,AZ,NA,NA,NA,20.64102564102564
85375,Maricopa County,AZ,NA,NA,20.679012345679013,NA
85379,Maricopa County,AZ,NA,NA,57.25308641975309,NA
85382,Maricopa County,AZ,NA,46.726190476190474,NA,11.666666666666666
85395,Maricopa County,AZ,76.33136094674556,69.94047619047619,42.901234567901234,NA
85552,Graham County,AZ,NA,NA,NA,95.12820512820512
85602,Cochise County,AZ,NA,79.16666666666666,NA,NA
85719,Pima County,AZ,NA,NA,70.37037037037037,NA
85749,Pima County,AZ,NA,72.32142857142857,NA,NA
85756,Pima County,AZ,NA,NA,NA,76.28205128205127
85929,Navajo County,AZ,NA,NA,86.41975308641975,NA
86005,Coconino County,AZ,40.23668639053255,NA,NA,NA
86047,Navajo County,AZ,NA,NA,32.098765432098766,NA
86326,Yavapai County,AZ,NA,NA,NA,54.61538461538461
86442,Mohave County,AZ,NA,NA,NA,16.666666666666664
86503,Apache County,AZ,27.810650887573964,NA,NA,NA
71603,Jefferson County,AR,NA,63.39285714285714,NA,NA
71730,Union County,AR,NA,45.23809523809524,NA,NA
71822,Little River County,AR,NA,NA,71.75925925925925,NA
71832,Sevier County,AR,NA,NA,NA,93.33333333333333
72223,Pulaski County,AR,NA,NA,NA,44.61538461538462
72335,St. Francis County,AR,NA,NA,75.15432098765432,NA
72432,Poinsett County,AR,NA,NA,NA,80.76923076923077
72450,Greene County,AR,NA,NA,NA,24.358974358974358
72454,Clay County,AR,NA,NA,NA,94.35897435897435
72501,Independence County,AR,NA,29.464285714285715,NA,NA
72712,Benton County,AR,NA,NA,NA,38.58974358974359
72744,Washington County,AR,NA,NA,97.99382716049382,NA
72756,Benton County,AR,NA,NA,96.29629629629629,NA
72801,Pope County,AR,NA,77.38095238095238,87.03703703703704,NA
72823,Pope County,AR,NA,NA,89.35185185185185,NA
72927,Logan County,AR,NA,NA,80.55555555555556,NA
90004,Los Angeles County,CA,NA,NA,NA,44.35897435897436
90008,Los Angeles County,CA,81.06508875739645,NA,NA,NA
90013,Los Angeles County,CA,NA,53.86904761904761,NA,NA
90018,Los Angeles County,CA,NA,NA,NA,32.30769230769231
90024,Los Angeles County,CA,NA,NA,54.629629629629626,NA
90028,Los Angeles County,CA,NA,NA,68.20987654320987,NA
90032,Los Angeles County,CA,NA,NA,56.6358024691358,79.48717948717949
90043,Los Angeles County,CA,NA,NA,20.061728395061728,NA
90046,Los Angeles County,CA,NA,49.107142857142854,22.067901234567902,NA
90057,Los Angeles County,CA,NA,36.904761904761905,NA,NA
90068,Los Angeles County,CA,NA,82.14285714285714,NA,NA
90221,Los Angeles County,CA,NA,34.82142857142857,NA,NA
90242,Los Angeles County,CA,NA,NA,55.401234567901234,NA
90250,Los Angeles County,CA,NA,NA,NA,28.46153846153846
90272,Los Angeles County,CA,82.84023668639054,NA,NA,NA
90275,Los Angeles County,CA,NA,NA,NA,6.794871794871795
90291,Los Angeles County,CA,NA,NA,NA,69.48717948717949
90501,Los Angeles County,CA,NA,NA,56.018518518518526,NA
