ZipCode,county,state,Youth,Adult
35111,Tuscaloosa County,AL,52.90697674418605,NA
35475,Tuscaloosa County,AL,86.04651162790698,53.49544072948328
35640,Morgan County,AL,50,NA
35645,Lauderdale County,AL,NA,75.6838905775076
36605,Mobile County,AL,22.093023255813954,NA
99623,,AK,NA,84.80243161094225
99712,Fairbanks North Star Borough,AK,NA,85.41033434650456
99801,Juneau City and Borough,AK,NA,52.27963525835866
85032,Maricopa County,AZ,18.6046511627907,NA
85210,Maricopa County,AZ,NA,25.227963525835868
85303,Maricopa County,AZ,41.86046511627907,NA
85308,Maricopa County,AZ,64.53488372093024,NA
85323,Maricopa County,AZ,NA,37.68996960486322
85335,Maricopa County,AZ,NA,39.209726443769
85710,Pima County,AZ,NA,38.90577507598784
85730,Pima County,AZ,60.46511627906976,NA
86406,Mohave County,AZ,NA,80.85106382978722
86440,Mohave County,AZ,92.44186046511628,NA
72401,Craighead County,AR,17.441860465116278,NA
72904,Sebastian County,AR,NA,63.22188449848024
90007,Los Angeles County,CA,NA,32.21884498480243
90044,Los Angeles County,CA,NA,7.598784194528875
90047,Los Angeles County,CA,NA,94.83282674772036
90059,Los Angeles County,CA,43.604651162790695,NA
90201,Los Angeles County,CA,NA,67.17325227963525
90247,Los Angeles County,CA,NA,54.1033434650456
90255,Los Angeles County,CA,NA,33.43465045592705
90301,Los Angeles County,CA,67.44186046511628,NA
90638,Los Angeles County,CA,NA,56.838905775075986
90713,Los Angeles County,CA,NA,70.51671732522796
90731,Los Angeles County,CA,NA,35.86626139817629
90740,Orange County,CA,94.18604651162791,NA
90806,Los Angeles County,CA,NA,58.662613981762924
91331,Los Angeles County,CA,NA,12.76595744680851
91360,Ventura County,CA,NA,66.26139817629179
91367,Los Angeles County,CA,90.11627906976744,NA
91605,Los Angeles County,CA,NA,50.75987841945289
91702,Los Angeles County,CA,29.651162790697676,NA
91732,Los Angeles County,CA,NA,45.2887537993921
91780,Los Angeles County,CA,NA,97.87234042553192
91977,San Diego County,CA,NA,39.51367781155015
92020,San Diego County,CA,NA,56.23100303951368
92027,San Diego County,CA,NA,90.5775075987842
92065,San Diego County,CA,NA,52.88753799392097
92071,San Diego County,CA,NA,62.31003039513677
92102,San Diego County,CA,67.44186046511628,NA
92105,San Diego County,CA,42.44186046511628,NA
92225,Riverside County,CA,83.72093023255815,NA
92243,Imperial County,CA,73.83720930232558,NA
92324,San Bernardino County,CA,NA,22.188449848024316
92371,San Bernardino County,CA,93.02325581395348,NA
92395,San Bernardino County,CA,NA,29.78723404255319
92407,San Bernardino County,CA,NA,88.75379939209726
92553,Riverside County,CA,NA,79.33130699088146
92557,Riverside County,CA,NA,72.94832826747721
92626,Orange County,CA,30.23255813953488,NA
92627,Orange County,CA,NA,22.492401215805472
92656,Orange County,CA,56.395348837209305,NA
93012,Ventura County,CA,NA,71.42857142857143
93304,Kern County,CA,85.46511627906976,NA
93308,Kern County,CA,11.046511627906977,NA
93552,Los Angeles County,CA,NA,86.93009118541033
93619,Fresno County,CA,19.767441860465116,NA
93722,Fresno County,CA,NA,9.72644376899696
93905,Monterey County,CA,51.162790697674424,NA
93906,Monterey County,CA,12.790697674418606,NA
94565,Contra Costa County,CA,14.534883720930234,NA
94619,Alameda County,CA,NA,96.35258358662614
95035,Santa Clara County,CA,NA,52.58358662613982
95124,Santa Clara County,CA,NA,62.00607902735562
95240,San Joaquin County,CA,19.186046511627907,NA
95476,Sonoma County,CA,98.83720930232558,NA
95842,Sacramento County,CA,NA,48.93617021276596
95959,Nevada County,CA,NA,96.65653495440729
95991,Sutter County,CA,62.7906976744186,NA
96001,Shasta County,CA,37.2093023255814,NA
80027,Boulder County,CO,33.13953488372093,NA
80229,Adams County,CO,NA,16.41337386018237
80260,Adams County,CO,NA,49.24012158054711
80303,Boulder County,CO,NA,82.67477203647417
80543,Weld County,CO,NA,97.56838905775076
80909,El Paso County,CO,NA,26.74772036474164
06066,Tolland County,CT,NA,19.45288753799392
06478,New Haven County,CT,NA,95.44072948328267
06610,Fairfield County,CT,NA,30.091185410334347
06776,Litchfield County,CT,48.837209302325576,NA
19709,New Castle County,DE,15.11627906976744,NA
19711,New Castle County,DE,NA,34.954407294832826
19977,Kent County,DE,NA,58.35866261398176
32043,Clay County,FL,NA,48.632218844984806
32086,St. Johns County,FL,NA,76.59574468085107
32118,Volusia County,FL,NA,85.1063829787234
32446,Jackson County,FL,NA,67.78115501519757
32503,Escambia County,FL,NA,23.404255319148938
32707,Seminole County,FL,NA,70.51671732522796
32763,Volusia County,FL,83.72093023255815,NA
32778,Lake County,FL,34.30232558139535,NA
32826,Orange County,FL,NA,83.58662613981764
32909,Brevard County,FL,NA,43.76899696048632
32935,Brevard County,FL,38.372093023255815,20.972644376899694
32958,Indian River County,FL,NA,72.03647416413374
32976,Brevard County,FL,NA,86.01823708206688
33018,Miami-Dade County,FL,46.51162790697674,NA
33142,Miami-Dade County,FL,NA,20.060790273556233
33155,Miami-Dade County,FL,NA,78.11550151975683
33183,Miami-Dade County,FL,NA,82.06686930091185
33408,Palm Beach County,FL,NA,78.419452887538
33584,Hillsborough County,FL,62.2093023255814,NA
33813,Polk County,FL,NA,63.525835866261396
33852,Highlands County,FL,NA,62.91793313069909
33983,Charlotte County,FL,NA,93.3130699088146
34112,Collier County,FL,NA,57.446808510638306
34209,Manatee County,FL,83.72093023255815,NA
34287,Sarasota County,FL,NA,55.319148936170215
34609,Hernando County,FL,NA,68.38905775075987
34652,Pasco County,FL,54.06976744186046,NA
34744,Osceola County,FL,15.69767441860465,NA
34759,Polk County,FL,NA,42.857142857142854
30092,Gwinnett County,GA,NA,65.34954407294833
30126,Cobb County,GA,NA,77.50759878419453
30176,Haralson County,GA,91.27906976744185,NA
30180,Carroll County,GA,NA,58.96656534954408
30720,Whitfield County,GA,55.23255813953488,NA
30809,Columbia County,GA,24.418604651162788,NA
30909,Richmond County,GA,NA,78.72340425531915
31533,Coffee County,GA,NA,89.66565349544074
31535,Coffee County,GA,NA,86.62613981762918
31906,Muscogee County,GA,8.720930232558139,NA
83333,Blaine County,ID,NA,82.97872340425532
83647,Elmore County,ID,NA,48.328267477203646
60091,Cook County,IL,NA,92.09726443768997
60101,DuPage County,IL,NA,30.3951367781155
60103,DuPage County,IL,NA,31.914893617021278
60126,DuPage County,IL,NA,10.638297872340425
60137,DuPage County,IL,21.511627906976745,NA
60426,Cook County,IL,NA,58.05471124620061
60430,Cook County,IL,NA,68.9969604863222
60481,Will County,IL,75,NA
60561,DuPage County,IL,NA,87.53799392097264
60624,Cook County,IL,NA,17.933130699088146
60647,Cook County,IL,NA,8.51063829787234
61032,Stephenson County,IL,76.74418604651163,NA
61607,Peoria County,IL,NA,83.89057750759878
62024,Madison County,IL,86.62790697674419,NA
62025,Madison County,IL,61.627906976744185,NA
62035,Madison County,IL,NA,91.48936170212765
62226,St. Clair County,IL,NA,47.72036474164133
62401,Effingham County,IL,NA,66.8693009118541
62703,Sangamon County,IL,31.3953488372093,NA
62946,Saline County,IL,NA,83.28267477203647
46013,Madison County,IN,NA,38.60182370820669
46069,Hamilton County,IN,94.76744186046511,NA
46545,St. Joseph County,IN,65.11627906976744,NA
46714,Wells County,IN,76.16279069767442,NA
46902,Howard County,IN,NA,5.47112462006079
46953,Grant County,IN,NA,12.462006079027356
47501,Daviess County,IN,NA,42.24924012158054
47567,Pike County,IN,NA,96.04863221884499
50511,Kossuth County,IA,NA,94.52887537993921
52227,Linn County,IA,78.48837209302324,NA
52240,Johnson County,IA,NA,23.70820668693009
52245,Johnson County,IA,99.4186046511628,NA
52405,Linn County,IA,NA,87.84194528875379
52804,Scott County,IA,NA,18.237082066869302
66605,Shawnee County,KS,NA,81.7629179331307
66610,Shawnee County,KS,88.95348837209302,NA
67203,Sedgwick County,KS,83.13953488372093,NA
67230,Sedgwick County,KS,NA,99.08814589665653
40229,Jefferson County,KY,NA,13.98176291793313
40272,Jefferson County,KY,8.13953488372093,NA
40419,Lincoln County,KY,NA,88.44984802431611
40504,Fayette County,KY,61.04651162790697,NA
41143,Carter County,KY,NA,76.29179331306992
42066,Graves County,KY,NA,24.620060790273556
42503,Pulaski County,KY,NA,46.808510638297875
42539,Casey County,KY,70.34883720930233,NA
70094,Jefferson Parish,LA,NA,6.68693009118541
70118,Orleans Parish,LA,49.41860465116279,NA
70615,Calcasieu Parish,LA,NA,84.49848024316108
70808,East Baton Rouge Parish,LA,80.81395348837209,NA
71350,Avoyelles Parish,LA,NA,82.37082066869301
04101,Cumberland County,ME,47.674418604651166,NA
04240,Androscoggin County,ME,3.488372093023256,2.127659574468085
04444,Penobscot County,ME,NA,98.17629179331307
04901,Kennebec County,ME,22.674418604651162,NA
04950,Somerset County,ME,NA,77.81155015197568
20743,Prince George's County,MD,NA,40.42553191489361
20866,Montgomery County,MD,NA,92.401215805471125
21045,Howard County,MD,NA,80.54711246200608
21208,Baltimore County,MD,71.51162790697676,NA
21224,Baltimore city,MD,NA,49.544072948328264
21237,Baltimore County,MD,NA,55.62310030395137
21401,Anne Arundel County,MD,NA,27.659574468085108
01109,Hampden County,MA,NA,36.17021276595745
01331,Worcester County,MA,69.76744186046511,NA
01440,Worcester County,MA,88.37209302325581,NA
01540,Worcester County,MA,72.67441860465115,NA
01550,Worcester County,MA,2.9069767441860463,NA
01850,Middlesex County,MA,97.09302325581395,NA
01886,Middlesex County,MA,NA,24.924012158054712
01904,Essex County,MA,NA,60.182370820668694
01923,Essex County,MA,NA,20.364741641337385
01969,Essex County,MA,50.58139534883721,NA
02021,Norfolk County,MA,NA,35.25835866261398
02056,Norfolk County,MA,NA,92.70516717325228
02066,Plymouth County,MA,58.720930232558146,NA
02124,Suffolk County,MA,NA,0
02130,Suffolk County,MA,NA,8.814589665653495
02136,Suffolk County,MA,NA,1.82370820668693
02138,Middlesex County,MA,NA,14.58966565349544
02148,Middlesex County,MA,NA,0.60790273556231
02149,Middlesex County,MA,0,NA
02364,Plymouth County,MA,65.69767441860465,NA
02368,Norfolk County,MA,30.23255813953488,NA
02481,Norfolk County,MA,NA,59.87841945288754
02703,Bristol County,MA,9.30232558139535,NA
48034,Oakland County,MI,36.04651162790697,NA
48047,Macomb County,MI,NA,47.11246200607903
48089,Macomb County,MI,NA,9.118541033434651
48141,Wayne County,MI,NA,9.422492401215806
48170,Wayne County,MI,NA,15.501519756838904
48178,Oakland County,MI,9.30232558139535,NA
48180,Wayne County,MI,NA,3.64741641337386
48213,Wayne County,MI,NA,11.246200607902736
48302,Oakland County,MI,45.93023255813954,NA
48341,Oakland County,MI,NA,33.73860182370821
48348,Oakland County,MI,58.139534883720934,NA
48858,Isabella County,MI,27.906976744186046,NA
49004,Kalamazoo County,MI,44.18604651162791,NA
49024,Kalamazoo County,MI,NA,28.87537993920973
49048,Kalamazoo County,MI,NA,18.84498480243161
49417,Ottawa County,MI,NA,19.148936170212767
49424,Ottawa County,MI,NA,17.62917933130699
