ZipCode,county,state,Youth,Pediatric
35023,Jefferson County,AL,28.52512155591572,NA
35124,Shelby County,AL,72.77147487844408,NA
35215,Jefferson County,AL,7.779578606158834,NA
35243,Jefferson County,AL,73.41977309562398,NA
35473,Tuscaloosa County,AL,NA,98.9247311827957
35661,Colbert County,AL,56.72609400324149,NA
35806,Madison County,AL,NA,73.11827956989248
35950,Marshall County,AL,60.45380875202593,NA
35962,DeKalb County,AL,79.4165316045381,NA
36109,Montgomery County,AL,NA,63.44086021505376
36116,Montgomery County,AL,47.9740680713128,NA
36303,Houston County,AL,53.970826580226905,NA
36502,Escambia County,AL,38.249594813614266,NA
36507,Baldwin County,AL,NA,73.11827956989248
36549,Baldwin County,AL,94.6515397082658,NA
36575,Mobile County,AL,65.64019448946516,NA
36606,Mobile County,AL,55.42949756888168,NA
99504,Anchorage Municipality,AK,11.507293354943274,NA
99645,Matanuska-Susitna Borough,AK,74.87844408427877,NA
85006,Maricopa County,AZ,87.52025931928688,NA
85016,Maricopa County,AZ,48.13614262560778,NA
85021,Maricopa County,AZ,27.22852512155591,NA
85042,Maricopa County,AZ,25.283630470016206,NA
85140,Pinal County,AZ,42.62560777957861,NA
85250,Maricopa County,AZ,NA,91.39784946236558
85251,Maricopa County,AZ,61.426256077795784,NA
85281,Maricopa County,AZ,65.15397082658023,NA
85295,Maricopa County,AZ,56.56401944894651,NA
85735,Pima County,AZ,93.03079416531604,NA
86033,Navajo County,AZ,46.353322528363044,NA
72019,Saline County,AR,65.47811993517017,NA
72173,Faulkner County,AR,90.59967585089142,NA
90001,Los Angeles County,CA,38.573743922204216,NA
90003,Los Angeles County,CA,33.22528363047002,36.02150537634409
90004,Los Angeles County,CA,52.836304700162074,NA
90066,Los Angeles County,CA,NA,61.29032258064516
90247,Los Angeles County,CA,41.004862236628846,NA
90274,Los Angeles County,CA,69.04376012965965,NA
90275,Los Angeles County,CA,NA,94.08602150537635
90280,Los Angeles County,CA,51.86385737439222,NA
90650,Los Angeles County,CA,NA,44.623655913978496
90703,Los Angeles County,CA,57.212317666126424,NA
90731,Los Angeles County,CA,21.555915721231766,NA
90740,Orange County,CA,96.43435980551054,NA
90744,Los Angeles County,CA,NA,49.46236559139785
91203,Los Angeles County,CA,98.21717990275528,NA
91206,Los Angeles County,CA,58.83306320907617,NA
91214,Los Angeles County,CA,64.34359805510535,NA
91304,Los Angeles County,CA,NA,87.63440860215054
91340,Los Angeles County,CA,54.94327390599676,NA
91360,Ventura County,CA,45.86709886547812,NA
91601,Los Angeles County,CA,46.51539708265802,NA
91605,Los Angeles County,CA,70.82658022690438,NA
91710,San Bernardino County,CA,0.48622366288492713,NA
91746,Los Angeles County,CA,NA,55.376344086021504
91913,San Diego County,CA,96.75850891410049,NA
92021,San Diego County,CA,50.72933549432739,NA
92054,San Diego County,CA,95.46191247974069,43.01075268817204
92058,San Diego County,CA,61.26418152350082,NA
92114,San Diego County,CA,NA,77.95698924731182
92115,San Diego County,CA,29.65964343598055,NA
92201,Riverside County,CA,17.990275526742302,NA
92211,Riverside County,CA,84.76499189627229,NA
92254,Riverside County,CA,NA,79.03225806451613
92311,San Bernardino County,CA,70.17828200972447,NA
92335,San Bernardino County,CA,38.73581847649919,11.827956989247312
92336,San Bernardino County,CA,67.26094003241491,32.795698924731184
92345,San Bernardino County,CA,27.22852512155591,NA
92346,San Bernardino County,CA,43.11183144246353,NA
92404,San Bernardino County,CA,6.645056726094004,NA
92410,San Bernardino County,CA,46.83954619124797,NA
92509,Riverside County,CA,NA,40.86021505376344
92553,Riverside County,CA,NA,15.591397849462366
92620,Orange County,CA,48.62236628849271,NA
92653,Orange County,CA,81.36142625607779,NA
92656,Orange County,CA,69.85413290113452,NA
92683,Orange County,CA,58.83306320907617,70.96774193548387
92804,Orange County,CA,13.776337115072934,NA
92805,Orange County,CA,NA,19.892473118279568
92865,Orange County,CA,98.05510534846029,NA
92880,Riverside County,CA,57.37439222042139,NA
93060,Ventura County,CA,30.30794165316045,NA
93267,Tulare County,CA,82.00972447325769,NA
93274,Tulare County,CA,68.39546191247973,NA
93304,Kern County,CA,NA,29.03225806451613
93309,Kern County,CA,35.65640194489465,NA
93535,Los Angeles County,CA,NA,10.21505376344086
93618,Tulare County,CA,36.30470016207455,NA
93640,Fresno County,CA,97.40680713128039,NA
93722,Fresno County,CA,1.9448946515397085,NA
93726,Fresno County,CA,NA,22.58064516129032
93905,Monterey County,CA,51.86385737439222,NA
94063,San Mateo County,CA,NA,58.06451612903226
94085,Santa Clara County,CA,77.63371150729336,NA
94110,San Francisco County,CA,75.68881685575364,NA
94118,San Francisco County,CA,47.487844408427875,NA
94403,San Mateo County,CA,43.92220421393841,NA
94513,Contra Costa County,CA,21.39384116693679,NA
94526,Contra Costa County,CA,75.52674230145867,NA
94577,Alameda County,CA,27.22852512155591,NA
95116,Santa Clara County,CA,58.83306320907617,NA
95122,Santa Clara County,CA,28.200972447325768,NA
95205,San Joaquin County,CA,86.54781199351702,NA
95341,Merced County,CA,19.448946515397083,NA
95354,Stanislaus County,CA,16.53160453808752,NA
95624,Sacramento County,CA,54.619124797406805,NA
95691,Yolo County,CA,NA,86.55913978494624
95747,Placer County,CA,NA,69.89247311827957
95762,El Dorado County,CA,45.21880064829822,NA
95864,Sacramento County,CA,78.28200972447326,NA
95928,Butte County,CA,NA,20.967741935483872
80011,Arapahoe County,CO,NA,6.989247311827956
80015,Arapahoe County,CO,27.06645056726094,NA
80020,Broomfield County,CO,39.87034035656402,NA
80023,Broomfield County,CO,65.64019448946516,NA
80031,Adams County,CO,NA,55.91397849462365
80033,Jefferson County,CO,NA,52.68817204301075
80210,Denver County,CO,81.19935170178282,NA
80216,Denver County,CO,90.43760129659644,NA
80238,Denver County,CO,39.3841166936791,NA
80239,Denver County,CO,46.677471636953,NA
80260,Adams County,CO,3.727714748784441,NA
80424,Summit County,CO,92.86871961102106,NA
80504,Boulder County,CO,NA,50
80538,Larimer County,CO,17.828200972447323,NA
80831,El Paso County,CO,NA,74.73118279569893
80908,El Paso County,CO,62.88492706645057,NA
80922,El Paso County,CO,95.9481361426256,NA
81007,Pueblo County,CO,24.311183144246353,NA
06010,Hartford County,CT,NA,51.61290322580645
06053,Hartford County,CT,82.00972447325769,NA
06108,Hartford County,CT,NA,41.39784946236559
06118,Hartford County,CT,30.63209076175041,NA
06226,Windham County,CT,21.71799027552674,NA
06450,New Haven County,CT,61.750405186385734,NA
06478,New Haven County,CT,76.17504051863857,NA
06512,New Haven County,CT,NA,81.72043010752688
06608,Fairfield County,CT,54.94327390599676,NA
06712,New Haven County,CT,99.67585089141005,NA
06776,Litchfield County,CT,49.59481361426256,NA
19703,New Castle County,DE,48.946515397082656,NA
19720,New Castle County,DE,58.34683954619124,NA
19934,Kent County,DE,49.91896272285251,NA
19973,Sussex County,DE,NA,26.344086021505376
32114,Volusia County,FL,33.71150729335494,NA
32210,Duval County,FL,0.6482982171799028,NA
32456,Gulf County,FL,52.188006482982175,NA
32569,Okaloosa County,FL,96.5964343598055,NA
32570,Santa Rosa County,FL,33.22528363047002,NA
32609,Alachua County,FL,NA,81.18279569892472
32615,Alachua County,FL,18.962722852512158,NA
32708,Seminole County,FL,52.35008103727715,NA
32720,Volusia County,FL,64.34359805510535,NA
32822,Orange County,FL,50.08103727714749,17.741935483870968
32825,Orange County,FL,NA,8.064516129032258
32955,Brevard County,FL,71.63695299837926,NA
33023,Broward County,FL,NA,33.33333333333333
33034,Miami-Dade County,FL,66.12641815235008,NA
33130,Miami-Dade County,FL,54.29497568881686,NA
33142,Miami-Dade County,FL,NA,18.27956989247312
33161,Miami-Dade County,FL,17.179902755267424,NA
33167,Miami-Dade County,FL,NA,38.17204301075269
33170,Miami-Dade County,FL,61.912479740680716,NA
33173,Miami-Dade County,FL,66.45056726094003,NA
33176,Miami-Dade County,FL,56.23987034035657,NA
33321,Broward County,FL,48.946515397082656,NA
33445,Palm Beach County,FL,38.249594813614266,NA
33458,Palm Beach County,FL,32.739059967585085,NA
33527,Hillsborough County,FL,43.76012965964344,NA
33584,Hillsborough County,FL,58.83306320907617,NA
33606,Hillsborough County,FL,82.00972447325769,NA
33702,Pinellas County,FL,NA,79.03225806451613
33770,Pinellas County,FL,71.79902755267423,NA
33812,Polk County,FL,80.71312803889789,NA
33830,Polk County,FL,94.48946515397083,NA
33917,Lee County,FL,49.43273905996758,NA
33974,Lee County,FL,54.78119935170178,NA
34221,Manatee County,FL,NA,59.13978494623656
34251,Manatee County,FL,94.32739059967585,NA
34480,Marion County,FL,NA,75.26881720430107
34759,Polk County,FL,3.889789303079417,NA
34771,Osceola County,FL,89.14100486223663,NA
34997,Martin County,FL,NA,89.24731182795699
30034,DeKalb County,GA,66.28849270664506,NA
30044,Gwinnett County,GA,75.04051863857374,NA
30052,Walton County,GA,31.280388978930308,NA
30165,Floyd County,GA,28.84927066450567,NA
30168,Cobb County,GA,NA,82.25806451612904
30311,Fulton County,GA,NA,32.25806451612903
30312,Fulton County,GA,NA,62.365591397849464
30349,Fulton County,GA,5.186385737439222,NA
30534,Dawson County,GA,31.766612641815232,NA
30739,Walker County,GA,89.78930307941653,NA
31030,Peach County,GA,86.709886547812,NA
31520,Glynn County,GA,36.6288492706645,NA
31904,Muscogee County,GA,NA,34.40860215053764
96825,Honolulu County,HI,50.24311183144247,NA
83402,Bonneville County,ID,NA,74.19354838709677
83646,Ada County,ID,86.38573743922204,NA
83702,Ada County,ID,35.17017828200972,NA
60004,Cook County,IL,26.094003241491087,NA
60115,DeKalb County,IL,69.52998379254457,NA
60119,Kane County,IL,NA,96.7741935483871
60418,Cook County,IL,88.33063209076175,NA
60506,Kane County,IL,20.583468395461914,NA
60612,Cook County,IL,25.60777957860616,NA
60620,Cook County,IL,NA,76.88172043010752
60626,Cook County,IL,87.03403565640194,NA
60639,Cook County,IL,4.538087520259319,NA
60652,Cook County,IL,94.16531604538088,NA
60914,Kankakee County,IL,32.090761750405186,NA
60950,Kankakee County,IL,69.20583468395462,NA
61109,Winnebago County,IL,74.55429497568882,NA
61341,LaSalle County,IL,78.6061588330632,NA
61761,McLean County,IL,37.763371150729334,NA
61944,Edgar County,IL,64.18152350081037,NA
62301,Adams County,IL,NA,71.50537634408603
46148,Henry County,IN,97.24473257698541,NA
46214,Marion County,IN,45.705024311183145,NA
46231,Marion County,IN,NA,95.16129032258065
46312,Lake County,IN,11.66936790923825,NA
46350,LaPorte County,IN,NA,35.483870967741936
46383,Porter County,IN,NA,65.59139784946237
46582,Kosciusko County,IN,51.3776337115073,NA
46615,St. Joseph County,IN,61.426256077795784,NA
46750,Huntington County,IN,40.680713128038896,NA
46777,Wells County,IN,97.08265802269044,NA
46992,Wabash County,IN,NA,48.924731182795696
47031,Ripley County,IN,92.38249594813614,NA
47424,Greene County,IN,95.13776337115073,NA
47802,Vigo County,IN,3.565640194489465,NA
47807,Vigo County,IN,87.68233387358185,NA
47842,Vermillion County,IN,49.59481361426256,NA
50021,Polk County,IA,64.6677471636953,NA
