ZipCode,county,state,Youth,Adult,Retirement,Geriatric
35040,Shelby County,AL,NA,50.64220183486239,NA,NA
35124,Shelby County,AL,NA,NA,39.74683544303797,NA
35217,Jefferson County,AL,NA,49.72477064220184,NA,NA
35235,Jefferson County,AL,NA,56.14678899082569,NA,NA
35242,Shelby County,AL,NA,33.94495412844037,NA,NA
35650,Lawrence County,AL,56.015037593984964,NA,NA,NA
35750,Madison County,AL,NA,NA,NA,76.1744966442953
35758,Madison County,AL,NA,NA,NA,35.57046979865772
35810,Madison County,AL,NA,NA,NA,27.516778523489933
36206,Calhoun County,AL,62.03007518796993,NA,NA,NA
36278,Randolph County,AL,NA,97.79816513761467,89.87341772151899,NA
36310,Henry County,AL,NA,NA,NA,87.24832214765101
36340,Geneva County,AL,NA,94.3119266055046,NA,NA
36375,Geneva County,AL,NA,NA,NA,86.57718120805369
36426,Escambia County,AL,NA,NA,64.0506329113924,NA
36467,Covington County,AL,NA,71.92660550458716,NA,NA
36502,Escambia County,AL,NA,NA,44.55696202531645,NA
36507,Baldwin County,AL,46.2406015037594,NA,NA,NA
36695,Mobile County,AL,NA,NA,NA,45.63758389261745
36801,Lee County,AL,NA,NA,NA,73.15436241610739
99503,Anchorage Municipality,AK,NA,NA,NA,80.87248322147651
99507,Anchorage Municipality,AK,NA,NA,54.68354430379747,NA
99615,Kodiak Island Borough,AK,60.526315789473685,NA,NA,NA
85007,Maricopa County,AZ,NA,12.844036697247708,NA,NA
85042,Maricopa County,AZ,NA,60,NA,NA
85212,Maricopa County,AZ,53.383458646616546,NA,NA,NA
85234,Maricopa County,AZ,NA,34.31192660550459,NA,NA
85255,Maricopa County,AZ,NA,51.92660550458715,NA,NA
85303,Maricopa County,AZ,20.676691729323306,NA,NA,NA
85603,Cochise County,AZ,NA,NA,77.46835443037975,NA
86403,Mohave County,AZ,NA,47.522935779816514,NA,NA
86406,Mohave County,AZ,NA,NA,28.354430379746837,NA
86409,Mohave County,AZ,NA,10.642201834862385,NA,NA
86503,Apache County,AZ,NA,NA,NA,48.65771812080537
86507,Apache County,AZ,NA,NA,97.46835443037975,NA
71601,Jefferson County,AR,NA,NA,60.75949367088608,74.83221476510067
71602,Jefferson County,AR,NA,NA,NA,62.08053691275168
71603,Jefferson County,AR,NA,NA,84.05063291139241,59.395973154362416
71665,Cleveland County,AR,NA,NA,91.89873417721519,NA
71753,Columbia County,AR,NA,NA,NA,53.691275167785236
71913,Garland County,AR,NA,NA,28.607594936708864,NA
72653,Baxter County,AR,NA,NA,NA,15.436241610738255
72736,Benton County,AR,NA,90.82568807339449,NA,NA
72958,Scott County,AR,NA,NA,88.35443037974684,NA
90020,Los Angeles County,CA,NA,80,NA,NA
90037,Los Angeles County,CA,59.02255639097744,NA,NA,NA
90062,Los Angeles County,CA,NA,53.94495412844037,NA,NA
90065,Los Angeles County,CA,NA,56.513761467889914,NA,NA
90230,Los Angeles County,CA,NA,77.79816513761469,NA,NA
90638,Los Angeles County,CA,NA,NA,NA,32.21476510067114
90731,Los Angeles County,CA,NA,32.84403669724771,NA,NA
90807,Los Angeles County,CA,NA,NA,NA,51.67785234899329
91105,Los Angeles County,CA,NA,NA,68.60759493670886,NA
91316,Los Angeles County,CA,NA,68.25688073394495,NA,NA
91324,Los Angeles County,CA,NA,75.41284403669725,NA,NA
91326,Los Angeles County,CA,NA,NA,NA,75.50335570469798
91345,Los Angeles County,CA,NA,85.68807339449542,NA,NA
91423,Los Angeles County,CA,NA,NA,64.55696202531645,NA
91711,Los Angeles County,CA,NA,82.20183486238533,NA,NA
91766,Los Angeles County,CA,NA,NA,NA,38.25503355704698
91911,San Diego County,CA,NA,NA,NA,14.429530201342283
92008,San Diego County,CA,NA,52.11009174311927,NA,NA
92009,San Diego County,CA,NA,NA,NA,45.97315436241611
92014,San Diego County,CA,70.30075187969925,NA,NA,NA
92020,San Diego County,CA,NA,NA,7.59493670886076,NA
92028,San Diego County,CA,NA,63.853211009174316,NA,NA
92084,San Diego County,CA,NA,82.75229357798165,NA,NA
92128,San Diego County,CA,NA,72.11009174311927,NA,NA
92154,San Diego County,CA,NA,NA,NA,19.12751677852349
92201,Riverside County,CA,54.51127819548872,NA,NA,NA
92203,Riverside County,CA,NA,NA,NA,33.557046979865774
92264,Riverside County,CA,NA,NA,12.405063291139239,NA
92301,San Bernardino County,CA,NA,NA,NA,91.2751677852349
92382,San Bernardino County,CA,NA,NA,95.69620253164557,NA
92404,San Bernardino County,CA,34.21052631578947,21.28440366972477,NA,NA
92501,Riverside County,CA,NA,77.61467889908256,81.26582278481013,NA
